,full name,state,Same State Loan Office,Different State Loan Office,State Liquidated Debt,Pierce Certificates,Total,SSLO Total,DSLO Total,SLD Total,PC Total
308,['Archibald Shaw'],PA,,,['Archibald Shaw'],,77.25,0.0,0.0,72.26666666666667,0.0
309,['Archibald Stewart'],RI,,,,,216.44,0.0,0.0,0.0,0.0
310,['Archibald Thompson'],PA,['Archibald Thompson'],,,,2852.67,3490.41112,0.0,0.0,0.0
311,['Archibald W Yard'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
312,['Archibald WilliamYard'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
313,['Ariana Walter'],MD,,,,,176.84,0.0,0.0,0.0,0.0
314,['Ariel Laurance'],CT,,,,,78.42,0.0,0.0,0.0,0.0
315,"['Armstrong', 'Barnswall']",NY,,,,,0.0,0.0,0.0,0.0,0.0
316,['Arnoldina Aleyda Maria Thomassin'],NY,,,,,0.0,0.0,0.0,0.0,0.0
317,['Aron Lanham'],MD,,,,,97.14,0.0,0.0,0.0,0.0
318,['Arthur Bryan'],MD,['Arthur Bryan'],,,,21.54,167.57779,0.0,0.0,0.0
319,['Arthur Donaldson'],PA,,,['Arthur Donaldson'],,231.73,0.0,0.0,226.4777777777778,0.0
320,['Arthur Erwin'],PA,['Arthur Erwin'],,['Arthur Erwin'],,5080.41,810.66111,0.0,961.2888888888889,0.0
321,['Arthur Harper'],SC,,,,,100.0,0.0,0.0,0.0,0.0
322,['Arthur Howell'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
323,['Arthur Lesserson'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
324,['Aryantye Wendell'],NY,,,,,0.0,0.0,0.0,0.0,0.0
325,['Asa Douglass'],NY,,,,,0.0,0.0,0.0,0.0,0.0
326,['Asa Foot'],CT,,,,['Asa Foot'],80.0,0.0,0.0,0.0,2.61
327,['Asa Franklin transfer from Register'],RI,,,,,375.0,0.0,0.0,0.0,0.0
328,['Asa Hopkins'],CT,,,,,11.44,0.0,0.0,0.0,0.0
329,['Asa Leonard'],RI,,,,,161.42,0.0,0.0,0.0,0.0
330,['Asa Martin'],RI,,,,,722.04,0.0,0.0,0.0,0.0
331,['Asa Platt'],CT,,,,,133.31,0.0,0.0,0.0,0.0
332,['Asa Stevens'],CT,['Asa Stevens'],,,,45.72,91.45,0.0,0.0,0.0
333,['Asabel Bebee'],CT,['Asabel Bebee'],,,,15.83,15.83889,0.0,0.0,0.0
334,['Asahel Carpenter'],RI,,,,,15.0,0.0,0.0,0.0,0.0
335,['Ashbel  Stoddard'],NY,,,,,0.0,0.0,0.0,0.0,0.0
336,['Ashbel King'],CT,,,,,146.66,0.0,0.0,0.0,0.0
337,['Ashbel Steele'],CT,,,['Ashbel Steele'],,22.02,0.0,0.0,6.2555555555555555,0.0
338,['Ashbell Steele'],NY,,,,,0.0,0.0,0.0,0.0,0.0
339,['Asher  Holmes'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
340,['Asher Hart'],NY,,,,,0.0,0.0,0.0,0.0,0.0
341,['Asher Howell'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
342,['Asher Robbins'],RI,,,,,215.68,0.0,0.0,0.0,0.0
343,['Asiel Meraman'],CT,,,,,824.83,0.0,0.0,0.0,0.0
344,['Assheton Humphreys'],PA,,,,,87.08,0.0,0.0,0.0,0.0
345,['Augustine Davies'],VA,,,,,2188.91,0.0,0.0,0.0,0.0
346,['Augustine Webb'],VA,,,,,295.69,0.0,0.0,0.0,0.0
347,['Augustus Blanchard'],NH,,,,,177.36,0.0,0.0,0.0,0.0
348,['Augustus Collins'],CT,['Augustus Collins'],,,,112.9,268.30833,0.0,0.0,0.0
349,['Avery  Hall'],NH,['Avery Hall'],,,,528.79,822.5445000000001,0.0,0.0,0.0
350,['Azel Gatt'],VA,,,,,0.0,0.0,0.0,0.0,0.0
351,['Azel Roe'],NY,,,,,0.0,0.0,0.0,0.0,0.0
352,['B Jn A Chevallier'],NY,,,,,0.0,0.0,0.0,0.0,0.0
353,['B Pomeroy'],NY,,,,,0.0,0.0,0.0,0.0,0.0
354,['Bale Randall'],MD,,,,,313.17,0.0,0.0,0.0,0.0
355,['Bank of Providence'],RI,,,,,360.0,0.0,0.0,0.0,0.0
356,['Barant Ten Eyck'],NY,,,,,0.0,0.0,0.0,0.0,0.0
357,['Barbara Jones'],VA,,,,,1717.99,0.0,0.0,0.0,0.0
358,['Barbara Sivert'],PA,,,,,62.08,0.0,0.0,0.0,0.0
359,"['Barclay', 'McKean']",MD,,,,,1330.16,0.0,0.0,0.0,0.0
360,"['Barnabas Deane', 'J Wadsworth']",CT,['Barnabas Deane'],,,,1057.73,2292.778,0.0,0.0,0.0
361,['Barnabas Deane'],CT,['Barnabas Deane'],,,,6580.88,2292.778,0.0,0.0,0.0
362,['Barnes H Smock'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
363,['Barnes Smock'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
364,['Barnet Akerman'],NH,['Barnet Akerman'],,['Barnett Akerman'],,61.5,56.5,0.0,5.0,0.0
365,['Barnet Mooney'],NY,,,,,0.0,0.0,0.0,0.0,0.0
366,['Barnt Deklyn'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
367,['Bartholomew Terrason'],PA,,,,,221.07,0.0,0.0,0.0,0.0
368,['Bartholomew Wister'],PA,,,,,3292.1,0.0,0.0,0.0,0.0
369,['Basil Holmes'],VA,,,,,1966.4,0.0,0.0,0.0,0.0
370,['Basler Geehr'],PA,,,,,3353.75,0.0,0.0,0.0,0.0
371,['Bassett Stith'],NC,,,,,493.8,0.0,0.0,0.0,0.0
372,['Bastian T Vissher'],NY,,,,,0.0,0.0,0.0,0.0,0.0
373,['Bathsheba Perow'],CT,,,,,53.28,0.0,0.0,0.0,0.0
374,['Batt Peterson'],VA,,,,,150.05,0.0,0.0,0.0,0.0
375,['Battaile Muse'],VA,,,,,194.44,0.0,0.0,0.0,0.0
376,['Bazile Lanneau'],SC,,,,,566.24,0.0,0.0,0.0,0.0
377,['Beach Tomlinson'],CT,['Beach Tomlinson'],,,,1187.78,1049.27777,0.0,0.0,0.0
378,['Benadam Gallup'],CT,['Benadam Gallup'],,,,122.93,122.9375,0.0,0.0,0.0
379,['Benajah Douglass'],CT,['Benajah Douglass'],,,,86.46,72.66666,0.0,0.0,0.0
380,['Benajah Kent'],CT,,,,,20.0,0.0,0.0,0.0,0.0
381,['Benjamin Barton'],RI,,,,,8.58,0.0,0.0,0.0,0.0
382,['Benjamin Boardman'],CT,,,,,77.94,0.0,0.0,0.0,0.0
383,['Benjamin Bosworth'],RI,,,,,845.82,0.0,0.0,0.0,0.0
384,['Benjamin Bourn'],RI,,,,,62.14,0.0,0.0,0.0,0.0
385,['Benjamin Bowen'],RI,,,,,44.05,0.0,0.0,0.0,0.0
386,['Benjamin Brown transfer from register'],RI,,,,,273.39,0.0,0.0,0.0,0.0
387,['Benjamin Brown'],NH,['Benjamin Brown'],"['Benjamin Brown', 'Benjamin Browne']",,['Benjamin Brown'],965.01,22.68889,3914.5178700000006,0.0,281.54
388,['Benjamin Bucktrout'],VA,,['Benjamin Bucktrout'],,,1750.42,0.0,254.41671000000002,0.0,0.0
389,['Benjamin Butler'],NY,,,,,0.0,0.0,0.0,0.0,0.0
390,['Benjamin Case'],CT,,,,,149.29,0.0,0.0,0.0,0.0
391,['Benjamin Cole'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
392,['Benjamin Covenhoven'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
393,['Benjamin Crapon'],RI,,,,,33.91,0.0,0.0,0.0,0.0
394,['Benjamin Dankford'],VA,,,,,11.7,0.0,0.0,0.0,0.0
395,['Benjamin Day'],VA,['Benjamin Day'],['Benjamin Day'],,,1357.14,205.12503999999998,43.37222,0.0,0.0
396,['Benjamin Duvall'],MD,,,,,304.63,0.0,0.0,0.0,0.0
397,['Benjamin Ellery'],RI,,,,,92.16,0.0,0.0,0.0,0.0
398,['Benjamin F West'],NY,,,,,0.0,0.0,0.0,0.0,0.0
399,['Benjamin Gallup'],CT,,,,,74.14,0.0,0.0,0.0,0.0
400,['Benjamin Gorton'],RI,,,,,87.67,0.0,0.0,0.0,0.0
401,['Benjamin Greene'],RI,,,,,280.65,0.0,0.0,0.0,0.0
402,['Benjamin Hall'],RI,,,,,0.0,0.0,0.0,0.0,0.0
403,['Benjamin Harbeson'],PA,['Benjamin Harbeson'],,,,3702.63,13231.68862,0.0,0.0,0.0
404,['Benjamin Harrison of Brandon'],VA,,,,['Benjamin Harrison'],103.29,0.0,0.0,0.0,56.11
405,['Benjamin Harrison'],VA,,,,['Benjamin Harrison'],3045.45,0.0,0.0,0.0,56.11
406,['Benjamin Harwood'],MD,['Benjamin Harwood'],,,,644842.22,100.49445,0.0,0.0,0.0
407,['Benjamin Hayes'],NH,['Benjamin Hayes'],,,,639.37,804.1443100000001,0.0,0.0,0.0
408,['Benjamin Hegeman'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
409,['Benjamin Hicks'],NY,,,,,0.0,0.0,0.0,0.0,0.0
410,['Benjamin Hinman'],CT,['Benjamin Hinman'],,,,525.37,525.3778,0.0,0.0,0.0
411,['Benjamin Hobbs'],NH,,,,,2398.22,0.0,0.0,0.0,0.0
412,['Benjamin Hoxsie'],RI,,,,,104.8,0.0,0.0,0.0,0.0
413,['Benjamin Isaacs'],CT,,,,,44.95,0.0,0.0,0.0,0.0
414,['Benjamin Isaacs'],NY,,,,,0.0,0.0,0.0,0.0,0.0
415,['Benjamin Johnson'],NJ,"['Benjamin Johnson', 'Benjamin Johnston']","['Benjamin Johnson', 'Benjamin Johnston']",,['Benjamin Johnson'],0.0,130.4,1419.15005,0.0,195.32
416,['Benjamin Johnson'],PA,"['Benjamin Johnson', 'Benjamin Johnston']","['Benjamin Johnson', 'Benjamin Johnston']",,['Benjamin Johnson'],122.37,122.38892000000001,1427.16113,0.0,195.32
417,['Benjamin Johnson'],VA,"['Benjamin Johnson', 'Benjamin Johnston']","['Benjamin Johnson', 'Benjamin Johnston']",,['Benjamin Johnson'],22.66,767.63613,781.91392,0.0,195.32
418,['Benjamin Lawson'],VA,,,,['Benjamin Lawson'],58.56,0.0,0.0,0.0,1710.76
419,['Benjamin Leacraft'],SC,,,,,25.0,0.0,0.0,0.0,0.0
420,['Benjamin M Mumford'],NY,,,,,0.0,0.0,0.0,0.0,0.0
421,['Benjamin Mackall'],MD,['Benjamin Mackall'],,,,131.27,1963.2111200000002,0.0,0.0,0.0
422,['Benjamin Mann'],RI,,,,,2511.2,0.0,0.0,0.0,0.0
423,['Benjamin Manning'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
424,['Benjamin Marshall'],PA,,,,['Benjamin Marshall'],1922.13,0.0,0.0,0.0,1864.9699999999998
425,['Benjamin McCulloch'],VA,,,,,3234.33,0.0,0.0,0.0,0.0
426,['Benjamin McKewon'],PA,,,['Benjamin McKewon'],,797.04,0.0,0.0,676.4444444444445,0.0
427,['Benjamin Mooers'],NY,,,,,0.0,0.0,0.0,0.0,0.0
428,['Benjamin Morgan'],PA,,,,,41.61,0.0,0.0,0.0,0.0
429,['Benjamin Nicholson'],MD,,,,,0.0,0.0,0.0,0.0,0.0
430,['Benjamin Pepoon'],SC,,,,,399.94,0.0,0.0,0.0,0.0
431,['Benjamin Prall'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
432,['Benjamin Richmond'],RI,,,,,340.8,0.0,0.0,0.0,0.0
433,['Benjamin Rowe'],NH,['Benjamin Rowe'],,,,206.39,206.38894000000002,0.0,0.0,0.0
434,['Benjamin Ruffin'],VA,['Benjamin Ruffin Jr'],,,,482.0,1296.16528,0.0,0.0,0.0
435,['Benjamin Russell'],SC,,,,,56.03,0.0,0.0,0.0,0.0
436,['Benjamin S Judah'],NY,,,,,0.0,0.0,0.0,0.0,0.0
437,['Benjamin Scott'],CT,['Benjamin Scott'],,,,8.32,140.0458,0.0,0.0,0.0
438,['Benjamin Scull'],PA,,,['Benjamin Scull'],,46.24,0.0,0.0,33.74444444444445,0.0
439,['Benjamin Seixas'],NY,,,,,0.0,0.0,0.0,0.0,0.0
440,['Benjamin Sheldon'],CT,,,,,46.74,0.0,0.0,0.0,0.0
441,['Benjamin Shepherd'],VA,,,,,76.67,0.0,0.0,0.0,0.0
442,['Benjamin Skillman'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
443,['Benjamin Smith'],NJ,,['Benjamin Smith'],,,0.0,0.0,80.55,0.0,0.0
444,['Benjamin Smith'],VA,,['Benjamin Smith'],,,132.5,0.0,244.17079999999999,0.0,0.0
445,['Benjamin Stelle No 9201'],RI,,,,,10.1,0.0,0.0,0.0,0.0
446,['Benjamin Stelle'],RI,,,,,415.0,0.0,0.0,0.0,0.0
447,['Benjamin Stewart'],VA,,,,,36.11,0.0,0.0,0.0,0.0
448,['Benjamin Summer'],CT,['Benjamin Summer'],['Benjamin Summers'],,,998.24,1035.902755,20.0,0.0,0.0
449,['Benjamin Tallmadge'],CT,,,,['Benjamin Talmadge'],8690.02,0.0,0.0,0.0,1065.69
450,['Benjamin Tallmadge'],NY,,,,['Benjamin Talmadge'],0.0,0.0,0.0,0.0,0.0
451,['Benjamin Tillinghast'],RI,,,,,23.12,0.0,0.0,0.0,0.0
452,['Benjamin Titcomb'],NH,,"['Benjamin Titcomb', 'Benjamin Ticomb']",,['Benjamin Titcomb'],1200.0,0.0,931.61526,0.0,3880.3700000000003
453,['Benjamin Troop'],CT,,,,"['Benjamin Throop', 'Benjamin Troop']",358.14,0.0,0.0,0.0,3308.13
454,['Benjamin Trumbull'],CT,['Benjamin Trumbull'],,,,738.89,714.41255,0.0,0.0,0.0
455,['Benjamin Van Arden'],NY,,,,,0.0,0.0,0.0,0.0,0.0
456,['Benjamin Van Cleve'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
457,['Benjamin Walker'],NY,,,,,0.0,0.0,0.0,0.0,0.0
458,['Benjamin Webster'],CT,,,['Benjamin Webster'],['Benjamin Webster'],244.51,0.0,0.0,6.0,283.66
459,['Benjamin Welles'],NY,,,,,0.0,0.0,0.0,0.0,0.0
460,['Benjamin Whipple'],RI,,,,,147.3,0.0,0.0,0.0,0.0
461,['Benjamin Wilkinson'],RI,,,,,6035.76,0.0,0.0,0.0,0.0
462,['Benjamin Williams'],RI,,,,,1029.23,0.0,0.0,0.0,0.0
463,['Benjamin Winans'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
464,['Benjamin Winslow'],VA,,,,,179.94,0.0,0.0,0.0,0.0
465,['Benjamin Winthrop'],NY,,,,,0.0,0.0,0.0,0.0,0.0
466,['Benjamin Wood'],CT,,['Benjamin Wood'],,['Benjamin Wood'],649.92,0.0,11.54444,0.0,33.3
467,['Beriah Brown'],RI,,,,,50.06,0.0,0.0,0.0,0.0
468,['Beriah Curtis'],RI,,,,,113.0,0.0,0.0,0.0,0.0
469,['Beriah Maybury'],MD,['Beriah Maybury'],,,,51.99,52.01111,0.0,0.0,0.0
470,['Bernard Hart'],NY,,,,,0.0,0.0,0.0,0.0,0.0
471,['Bernard Hubley'],PA,['Bernard Hubley'],,,['Bernard Hubley'],1056.18,722.2305600000001,0.0,0.0,104.04
472,['Bernard Markham'],VA,,,,,931.8,0.0,0.0,0.0,0.0
473,['Bernard Ruppleye'],NY,,,,,0.0,0.0,0.0,0.0,0.0
474,"['Bernard', 'Malfeson']",PA,,,,,860.0,0.0,0.0,0.0,0.0
475,"['Berry', 'Rogers']",NY,,,,,29051.15,0.0,0.0,0.0,0.0
476,['Bethiah Jencks transfer from register'],RI,,,,,413.55,0.0,0.0,0.0,0.0
477,['Bethiah Randall'],RI,,,,,201.64,0.0,0.0,0.0,0.0
478,['Betsey Burr'],RI,,,,,165.24,0.0,0.0,0.0,0.0
479,['Betty Wright'],NC,,,,,48.93,0.0,0.0,0.0,0.0
480,['Bezaleel Fisk'],CT,,,,,450.84,0.0,0.0,0.0,0.0
481,['Billings Coggeshall'],RI,,,,,1876.36,0.0,0.0,0.0,0.0
482,['Blair McClenahan'],PA,['Blair McClenahan'],,['Blair McClenachan'],,93512.67,84202.17213000002,0.0,2390.722222222222,0.0
483,"['Bleecker', 'McEuen']",NY,,,,,0.0,0.0,0.0,0.0,0.0
484,"['Bleeker', 'March']",NY,,,,,0.0,0.0,0.0,0.0,0.0
485,['Bodo Otto'],PA,,,,,2703.34,0.0,0.0,0.0,0.0
486,['Bourne Price'],VA,,,,,149.8,0.0,0.0,0.0,0.0
487,['Bowlett rk'],NY,,,,,0.0,0.0,0.0,0.0,0.0
488,['Bridget Smith'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
489,['Britton Corlies'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
490,"['Brochholz', 'Livingston']",NY,,,,,0.0,0.0,0.0,0.0,0.0
491,['Brookham Livingston'],NY,,,,,0.0,0.0,0.0,0.0,0.0
492,"['Brown', 'Francis']",RI,,,,,720.0,0.0,0.0,0.0,0.0
493,['Budd Pryor'],PA,,,,,1477.14,0.0,0.0,0.0,0.0
494,"['Bull', 'Keyes']",CT,,,,,45.83,0.0,0.0,0.0,0.0
495,['Burgiss Allison'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
496,['Burton Whetcroft'],MD,,,,,274.67,0.0,0.0,0.0,0.0
497,['Burwell Stark'],VA,,,,,591.42,0.0,0.0,0.0,0.0
498,['Cadwalader Evans'],PA,,,,,1160.52,0.0,0.0,0.0,0.0
499,['Caleb Aldrich'],RI,,,,,6.39,0.0,0.0,0.0,0.0
500,['Caleb Atwater'],CT,['Caleb Atwater'],,,,1768.89,2002.8318000000002,0.0,0.0,0.0
501,['Caleb Bull'],CT,,,,,290.9,0.0,0.0,0.0,0.0
502,['Caleb Camp'],NY,,,,,0.0,0.0,0.0,0.0,0.0
503,['Caleb Carman'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
504,['Caleb Carpenter'],RI,,,,,1497.52,0.0,0.0,0.0,0.0
505,['Caleb Dorsey'],MD,,,,,329.48,0.0,0.0,0.0,0.0
506,['Caleb Fisk'],RI,,,,,1541.42,0.0,0.0,0.0,0.0
507,['Caleb Fowler'],CT,['Caleb Fowler'],['Caleb Fowle'],,['Caleb Fowler'],8.51,330.3958,51.8,0.0,8.46
508,['Caleb Gardner'],RI,,,,,2657.67,0.0,0.0,0.0,0.0
509,['Caleb Godfrey'],RI,,,,,0.0,0.0,0.0,0.0,0.0
510,['Caleb Green'],RI,,,,,0.0,0.0,0.0,0.0,0.0
511,['Caleb Hayward'],CT,['Caleb Hayward'],['Caleb Hayward'],,['Caleb Hayward'],196.82,183.54167999999999,530.2875,0.0,82.96000000000001
512,['Caleb May'],CT,['Caleb May'],,,,51.0,1107.4583,0.0,0.0,0.0
513,['Caleb Newbold'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
514,['Caleb Parkhurst'],NY,,,,,0.0,0.0,0.0,0.0,0.0
515,['Caleb Raymond'],CT,,,,,0.0,0.0,0.0,0.0,0.0
516,['Caleb Trowbridge'],CT,,,,,480.0,0.0,0.0,0.0,0.0
517,['Caleb Vaughan'],RI,,,,,229.69,0.0,0.0,0.0,0.0
518,['Caleb Wheeler'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
519,['Caleb Wheeler'],NY,,,,,0.0,0.0,0.0,0.0,0.0
520,['Calvin Selden'],CT,,,,,2945.43,0.0,0.0,0.0,0.0
521,['Calvin Spencer'],SC,,,,,150.0,0.0,0.0,0.0,0.0
522,['Camp Adams'],CT,,,,,37.99,0.0,0.0,0.0,0.0
523,['Cantwell Jones'],PA,,,,,1418.97,0.0,0.0,0.0,0.0
524,['Carey Headley'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
525,['Cary Headley'],NY,,,,,0.0,0.0,0.0,0.0,0.0
526,['Cary Judah'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
527,['Cary Judah'],NY,,,,,0.0,0.0,0.0,0.0,0.0
528,['Caspar Clan'],NY,,,,,0.0,0.0,0.0,0.0,0.0
529,['Casper Berger'],NJ,['Casper Berger'],,,,0.0,0.0,0.0,0.0,0.0
530,['Casper Berger'],PA,['Casper Berger'],,,,3568.9,386.39168,0.0,0.0,0.0
531,['Casper Eader'],MD,['Casper Eader'],,,,58.08,58.08889,0.0,0.0,0.0
532,['Casper Geyer'],PA,['Casper Geyer'],,,,4877.35,3677.35833,0.0,0.0,0.0
533,['Catharine Alexander'],SC,,,,,86.5,0.0,0.0,0.0,0.0
534,['Catharine Cock'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
535,['Catharine Remsen'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
536,['Catharine Scott'],VA,['Catharine Scott'],,,,679.62,538.7111,0.0,0.0,0.0
537,['Catharine Smock'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
538,['Catharine Stevens'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
539,['Catharine T M Call'],VA,,,,,5683.52,0.0,0.0,0.0,0.0
540,['Catherine Bradford'],NY,,,,,0.0,0.0,0.0,0.0,0.0
541,['Catherine Branford'],NY,,,,,0.0,0.0,0.0,0.0,0.0
542,['Catherine Carr'],NY,,,,,88.06,0.0,0.0,0.0,0.0
543,['Catherine Cox'],NY,,,,,0.0,0.0,0.0,0.0,0.0
544,['Catherine Cox'],PA,,,,,2931.32,0.0,0.0,0.0,0.0
545,"['Catherine Dow', 'Rachel Dow']",NY,,,,,0.0,0.0,0.0,0.0,0.0
546,['Catherine Graff'],PA,['Catherine Graff'],,['Catherine Graff'],,1002.72,405.50698,0.0,21.4,0.0
547,['Catherine Hasbrook'],NY,,,,,328.96,0.0,0.0,0.0,0.0
548,['Catherine Hess'],PA,,,,,46.53,0.0,0.0,0.0,0.0
549,['Catherine Kelso'],PA,['Catherine Kelso'],,,,2781.95,15.0,0.0,0.0,0.0
550,['Catherine Kepple'],PA,,,,,4364.52,0.0,0.0,0.0,0.0
551,['Catherine Mathewman'],NY,,,,,0.0,0.0,0.0,0.0,0.0
552,['Catherine Miller'],PA,['Catherine Miller'],,,,136.69,161.15832999999998,0.0,0.0,0.0
553,['Catherine Remsen'],NY,,,,,0.0,0.0,0.0,0.0,0.0
554,['Catherine Stare'],PA,,,,,72.35,0.0,0.0,0.0,0.0
555,['Catherine Stryker'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
556,['Catherine Summers'],PA,['Cathrine Summers'],,,,199.13,15.541670000000002,0.0,0.0,0.0
557,['Catherine Van Derveer'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
558,['Catherine Witman'],PA,,,,,10057.86,0.0,0.0,0.0,0.0
559,"['Catherine', 'William']",PA,,,,,128.12,0.0,0.0,0.0,0.0
560,['Cato Greene'],RI,,,,,80.0,0.0,0.0,0.0,0.0
561,['Charity Lushington'],SC,,,,,16.71,0.0,0.0,0.0,0.0
562,['Charles  Hopkins'],VA,,,,,0.0,0.0,0.0,0.0,0.0
563,['Charles A Warfield'],MD,['Charles Warfield'],,,,604.44,199.39999,0.0,0.0,0.0
564,['Charles Anderson'],NY,,,,,6572.19,0.0,0.0,0.0,0.0
565,['Charles Axford'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
566,['Charles Beatty'],MD,,,,,1205.94,0.0,0.0,0.0,0.0
567,['Charles Bensell'],PA,['Charles Bensell'],,['Charles Bensell'],,1800.0,144.48611400000001,0.0,20.0,0.0
568,['Charles Biddle'],PA,,,,,4380.09,0.0,0.0,0.0,0.0
569,['Charles Broughton'],VA,,,,,0.0,0.0,0.0,0.0,0.0
570,['Charles Bush'],NY,,,,,0.0,0.0,0.0,0.0,0.0
571,['Charles Cameron'],VA,,,,,2140.66,0.0,0.0,0.0,0.0
572,['Charles Carroll of Carrolton'],MD,,,,,1670.98,0.0,0.0,0.0,0.0
573,['Charles Chauncey'],NH,['Charles Chauncey'],['Charles Chauncey'],,,461.12,123.91111,5016.680513,0.0,0.0
574,['Charles Chelton'],VA,,,,,2400.0,0.0,0.0,0.0,0.0
575,['Charles Chields'],MD,,,,,310.77,0.0,0.0,0.0,0.0
576,['Charles Chilton'],MD,['Charles Chilton'],,,,412.97,196.35,0.0,0.0,0.0
577,['Charles Connor'],VA,,['Charles Connor'],,,1232.21,0.0,101.3333,0.0,0.0
578,['Charles Cooper'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
579,['Charles Copeland'],VA,,,,,0.0,0.0,0.0,0.0,0.0
580,['Charles Coteaworth  Pinckney'],SC,,,,,3903.01,0.0,0.0,0.0,0.0
581,['Charles Coxe'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
582,['Charles Crawford'],GA,,,,,2.079566,0.0,0.0,0.0,0.0
583,['Charles Croughton'],VA,,,,,2914.13,0.0,0.0,0.0,0.0
584,['Charles Dabney'],VA,,,,,3595.36,0.0,0.0,0.0,0.0
585,['Charles Desel'],SC,,,,,111.69,0.0,0.0,0.0,0.0
586,['Charles Dickinson'],NY,,,,,1218.76,0.0,0.0,0.0,0.0
587,['Charles Dyre'],RI,,,,,75.0,0.0,0.0,0.0,0.0
588,['Charles Eldridge'],CT,,,['Charles Eldidge'],,16.96,0.0,0.0,11.255555555555556,0.0
589,['Charles Erskine'],VA,,,,,35.26,0.0,0.0,0.0,0.0
590,['Charles Ewing'],NJ,,,,,0.0,0.0,0.0,0.0,0.0
591,['Charles Fausett'],PA,,,,,1389.23,0.0,0.0,0.0,0.0
592,['Charles Gilchrist'],PA,,,,,646.08,0.0,0.0,0.0,0.0
593,['Charles Godfreid'],PA,,,,,3260.83,0.0,0.0,0.0,0.0
594,['Charles Goodrich'],NY,,,,,0.0,0.0,0.0,0.0,0.0
595,['Charles Handy'],RI,,,,,1852.84,0.0,0.0,0.0,0.0
596,['Charles Higbee'],VA,,,,,4229.29,0.0,0.0,0.0,0.0
597,['Charles Holden'],RI,,,,,0.0,0.0,0.0,0.0,0.0
598,['Charles J Richardson'],NY,,,,,0.0,0.0,0.0,0.0,0.0
599,['Charles Lee'],MD,,['Charles Lee'],,['Charles Lee'],248.88,0.0,79.46665999999999,0.0,80.0
600,['Charles Lee'],VA,,['Charles Lee'],,['Charles Lee'],5414.59,0.0,79.46665999999999,0.0,80.0
601,['Charles Lewis'],VA,,,,['Charles Lewis'],1357.22,0.0,0.0,0.0,17.08
602,['Charles Lining'],SC,,,,,3658.53,0.0,0.0,0.0,0.0
603,['Charles Lippitt'],RI,,,,,3225.83,0.0,0.0,0.0,0.0
604,['Charles Martin'],NY,,,,,0.0,0.0,0.0,0.0,0.0
605,['Charles McClure'],PA,,,['Charles McClure'],,5587.17,0.0,0.0,1137.5,0.0
606,['Charles McCubbin'],MD,,,,,9.73,0.0,0.0,0.0,0.0
607,['Charles McEvers'],NY,,,,,0.0,0.0,0.0,0.0,0.0
608,['Charles McKnight'],NY,,,,,0.0,0.0,0.0,0.0,0.0
609,['Charles Mortimer'],VA,,,,,2490.64,0.0,0.0,0.0,0.0
610,['Charles Olney'],RI,,,,,385.42,0.0,0.0,0.0,0.0
611,['Charles Pettit'],PA,['Charles Pettit'],,,,6445.13,7741.420960000001,0.0,0.0,0.0
612,['Charles Phelps'],CT,['Charles Phelps'],['Charles Phelps'],['Charles Phelps'],,1244.0,329.3112,806.969336,10.0,0.0
613,['Charles Pryor'],PA,['Charles Pryor'],,,,8325.21,3419.74021,0.0,0.0,0.0
614,"['Charles Shaw', 'J Shaw']",NY,,,,,0.0,0.0,0.0,0.0,0.0
615,['Charles Shaw'],NY,,,,,23050.64,0.0,0.0,0.0,0.0
616,['Charles Sheldon'],CT,,,,,117.47,0.0,0.0,0.0,0.0
