,full name,state,state debt,Same State Loan Office,Different State Loan Office,Same State Liquidated Debt,Different State Liquidated Debt,Pierce Certificates,Total,SSLO Total,DSLO Total,SSLD Total,DSLD Total,PC Total,Debt Total,tot_pre1790_certs
228,['Benjamin Bourn'],RI,RI,,,,,,62.14,0.0,0.0,0.0,0.0,0.0,0.0,0
229,['Benjamin Brown'],NH,NH,['Benjamin Brown'],"['Benjamin Brown', 'Benjamin Browne']",,['Benjamin Brown'],['Benjamin Brown'],965.01,22.68889,3914.5178700000006,0.0,20.0,281.54,4238.746760000001,4
230,['Benjamin Case'],CT,CT,,,,,,149.29,0.0,0.0,0.0,0.0,0.0,0.0,0
231,['Benjamin Crapon'],RI,RI,,,,,,33.91,0.0,0.0,0.0,0.0,0.0,0.0,0
232,['Benjamin Duvall'],MD,MD,,,,,,304.63,0.0,0.0,0.0,0.0,0.0,0.0,0
233,['Benjamin Ellery'],RI,RI,,,,,,92.16,0.0,0.0,0.0,0.0,0.0,0.0,0
234,['Benjamin Gallup'],CT,CT,,,,,,74.14,0.0,0.0,0.0,0.0,0.0,0.0,0
235,['Benjamin Gorton'],RI,RI,,,,,,87.67,0.0,0.0,0.0,0.0,0.0,0.0,0
236,['Benjamin Greene'],RI,RI,,,,,,280.65,0.0,0.0,0.0,0.0,0.0,0.0,0
237,['Benjamin Harbeson'],PA,PA,['Benjamin Harbeson'],,,,,3702.63,13231.68862,0.0,0.0,0.0,0.0,13231.68862,1
238,['Benjamin Harwood'],MD,MD,['Benjamin Harwood'],,,,,644842.22,100.49445,0.0,0.0,0.0,0.0,100.49445,1
239,['Benjamin Hayes'],NH,NH,['Benjamin Hayes'],,,,,639.37,804.1443100000001,0.0,0.0,0.0,0.0,804.1443100000001,1
240,['Benjamin Hinman'],CT,CT,['Benjamin Hinman'],,,,,525.37,525.3778,0.0,0.0,0.0,0.0,525.3778,1
241,['Benjamin Hobbs'],NH,NH,,,,,,2398.22,0.0,0.0,0.0,0.0,0.0,0.0,0
242,['Benjamin Hoxsie'],RI,RI,,,,,,104.8,0.0,0.0,0.0,0.0,0.0,0.0,0
243,['Benjamin Isaacs'],CT,CT,,,,,,44.95,0.0,0.0,0.0,0.0,0.0,0.0,0
244,['Benjamin Leacraft'],NC,SC,,,,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
245,['Benjamin Loxley'],PA,PA,['Benjamin Loxley'],,,,,177.2,82.075,0.0,0.0,0.0,0.0,82.075,1
246,['Benjamin Mann'],RI,RI,,,,,,2511.2,0.0,0.0,0.0,0.0,0.0,0.0,0
247,['Benjamin Marshall'],PA,PA,,,,,['Benjamin Marshall'],1922.13,0.0,0.0,0.0,0.0,1864.9699999999998,1864.9699999999998,1
248,['Benjamin McKewon'],PA,PA,,,['Benjamin McKewon'],,,797.04,0.0,0.0,676.4444444444445,0.0,0.0,676.4444444444445,1
249,['Benjamin Morgan'],PA,PA,,,,['Benjamin Morgan'],,41.61,0.0,0.0,0.0,106.13333333333334,0.0,106.13333333333334,1
250,['Benjamin Pepoon'],SC,SC,,,,,,399.94,0.0,0.0,0.0,0.0,0.0,0.0,0
251,['Benjamin Richmond'],RI,RI,,,,,,340.8,0.0,0.0,0.0,0.0,0.0,0.0,0
252,['Benjamin Rowe'],NH,NH,['Benjamin Rowe'],,,,,206.39,206.38894000000002,0.0,0.0,0.0,0.0,206.38894000000002,1
253,['Benjamin Russell'],SC,SC,,,,,,56.03,0.0,0.0,0.0,0.0,0.0,0.0,0
254,['Benjamin Scott'],CT,CT,['Benjamin Scott'],,,,,8.32,140.0458,0.0,0.0,0.0,0.0,140.0458,1
255,['Benjamin Scull'],PA,PA,,,['Benjamin Scull'],,,46.24,0.0,0.0,33.74444444444445,0.0,0.0,33.74444444444445,1
256,['Benjamin Shelden'],CT,CT,,,,,,46.74,0.0,0.0,0.0,0.0,0.0,0.0,0
257,['Benjamin Stelle'],RI,RI,,,,,,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0
258,['Benjamin Summer'],CT,CT,['Benjamin Summer'],['Benjamin Summers'],,,,998.24,1035.902755,20.0,0.0,0.0,0.0,1055.902755,2
259,['Benjamin Tallmadge'],CT,CT,,,,,['Benjamin Talmadge'],8690.02,0.0,0.0,0.0,0.0,1065.69,1065.69,1
260,['Benjamin Tillinghast'],RI,RI,,,,,,23.12,0.0,0.0,0.0,0.0,0.0,0.0,0
261,['Benjamin Titcomb'],NH,NH,,"['Benjamin Titcomb', 'Benjamin Ticomb']",,,['Benjamin Titcomb'],1200.0,0.0,931.61526,0.0,0.0,3880.3700000000003,4811.98526,2
262,['Benjamin Troop'],CT,CT,,,,,"['Benjamin Troop', 'Benjamin Throop']",358.14,0.0,0.0,0.0,0.0,3308.13,3308.13,1
263,['Benjamin Trumbull'],CT,CT,['Benjamin Trumbull'],,,,,738.89,714.41255,0.0,0.0,0.0,0.0,714.41255,1
264,['Benjamin Webster'],CT,CT,,,['Benjamin Webster'],['Benjamin Webster'],['Benjamin Webster'],244.51,0.0,0.0,6.0,6.0,283.66,295.66,3
265,['Benjamin Whipple'],RI,RI,,,,,,147.3,0.0,0.0,0.0,0.0,0.0,0.0,0
266,['Benjamin Wilkinson'],RI,RI,,,,,,6035.76,0.0,0.0,0.0,0.0,0.0,0.0,0
267,['Benjamin Williams'],RI,RI,,,,,,1029.23,0.0,0.0,0.0,0.0,0.0,0.0,0
268,['Benjamin Wood'],NY,CT,['Benjamin Wood'],,,,['Benjamin Wood'],649.92,0.0,0.0,0.0,0.0,33.3,33.3,2
269,['Beriah Brown'],RI,RI,,,,,,50.06,0.0,0.0,0.0,0.0,0.0,0.0,0
270,['Beriah Curtis'],MA,RI,,,,,,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0
271,['Beriah Marbury'],MD,MD,,,,,,51.99,0.0,0.0,0.0,0.0,0.0,0.0,0
272,['Bernard Hubley'],PA,PA,['Bernard Hubley'],,,,['Bernard Hubley'],1056.18,722.2305600000001,0.0,0.0,0.0,104.04,826.27056,2
273,['Bethiah Randall'],RI,RI,,,,,,201.64,0.0,0.0,0.0,0.0,0.0,0.0,0
274,['Betsey Burr'],RI,RI,,,,,,165.24,0.0,0.0,0.0,0.0,0.0,0.0,0
275,['Betty Wright'],NC,NC,,,,,,48.93,0.0,0.0,0.0,0.0,0.0,0.0,0
276,['Bezaleel Fisk'],CT,CT,,,,,,450.84,0.0,0.0,0.0,0.0,0.0,0.0,0
277,['Billings Coggeshall'],RI,RI,,,,,,1876.36,0.0,0.0,0.0,0.0,0.0,0.0,0
278,['Blair McClenahan'],PA,PA,['Blair McClenahan'],,['Blair McClenachan'],,,93512.67,84202.17213000002,0.0,2390.722222222222,0.0,0.0,86592.89435222224,2
279,['Bodo Otto'],PA,PA,,,,,,2703.34,0.0,0.0,0.0,0.0,0.0,0.0,0
280,['Budd Pryor'],PA,PA,,,,,,1477.14,0.0,0.0,0.0,0.0,0.0,0.0,0
281,['Burton Whetcroft'],MD,MD,,,,,,274.67,0.0,0.0,0.0,0.0,0.0,0.0,0
282,['Cadwalader Evans'],PA,PA,,,,,,1160.52,0.0,0.0,0.0,0.0,0.0,0.0,0
283,['Caleb Aldrich'],RI,RI,,,,,,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0
284,['Caleb Atwater'],CT,CT,['Caleb Atwater'],,,,,1768.89,2002.8318000000002,0.0,0.0,0.0,0.0,2002.8318000000002,1
285,['Caleb Bull'],CT,CT,,,,,,290.9,0.0,0.0,0.0,0.0,0.0,0.0,0
286,['Caleb Carpenter'],MA,RI,,,,['Caleb Carpenter'],,1497.52,0.0,0.0,0.0,33.833333333333336,0.0,33.833333333333336,1
287,['Caleb Dorsey'],MD,MD,,,,,,329.48,0.0,0.0,0.0,0.0,0.0,0.0,0
288,['Caleb Fisk'],RI,RI,,,,,,1541.42,0.0,0.0,0.0,0.0,0.0,0.0,0
289,['Caleb Fowler'],CT,CT,['Caleb Fowler'],['Caleb Fowle'],,,['Caleb Fowler'],8.51,330.3958,51.8,0.0,0.0,8.46,390.6558,3
290,['Caleb Gardner'],RI,RI,,,,,,2657.67,0.0,0.0,0.0,0.0,0.0,0.0,0
291,['Caleb Hayward'],CT,CT,['Caleb Hayward'],['Caleb Hayward'],,['Caleb Hayward'],['Caleb Hayward'],196.82,183.54167999999999,530.2875,0.0,141.33333333333334,82.96000000000001,938.1225133333334,4
292,['Caleb May'],CT,CT,['Caleb May'],,,,,51.0,1107.4583,0.0,0.0,0.0,0.0,1107.4583,1
293,['Caleb Trowbridge'],CT,CT,,,,,,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0
294,['Caleb Vaughan'],RI,RI,,,,,,229.69,0.0,0.0,0.0,0.0,0.0,0.0,0
295,['Calvin Selden'],CT,CT,,,,,,2945.43,0.0,0.0,0.0,0.0,0.0,0.0,0
296,['Calvin Spencer'],SC,SC,,,,,,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0
297,['Camp Adams'],CT,CT,,,,,,37.99,0.0,0.0,0.0,0.0,0.0,0.0,0
298,['Casper Eader'],MD,MD,['Casper Eader'],,,,,58.08,58.08889,0.0,0.0,0.0,0.0,58.08889,1
299,['Casper Geyer'],PA,PA,['Casper Geyer'],,,,,4877.35,3677.35833,0.0,0.0,0.0,0.0,3677.35833,1
300,['Catharine Summers'],PA,PA,['Cathrine Summers'],,,,,199.13,15.541670000000002,0.0,0.0,0.0,0.0,15.541670000000002,1
301,['Catherine Graff'],PA,PA,['Catherine Graff'],,['Catherine Graff'],,,1002.72,405.50698,0.0,21.4,0.0,0.0,426.90698,2
302,['Catherine Hess'],PA,PA,,,,,,46.53,0.0,0.0,0.0,0.0,0.0,0.0,0
303,['Catherine Kelso'],PA,PA,['Catherine Kelso'],,,,,2781.95,15.0,0.0,0.0,0.0,0.0,15.0,1
304,['Catherine Kepple'],PA,PA,,,,,,4364.52,0.0,0.0,0.0,0.0,0.0,0.0,0
305,['Catherine Stare'],PA,PA,,,,,,72.35,0.0,0.0,0.0,0.0,0.0,0.0,0
306,['Catherine Witman'],PA,PA,,,,,,10057.86,0.0,0.0,0.0,0.0,0.0,0.0,0
307,['Cato Greene'],RI,RI,,,,,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0
308,['Charity Lushington'],SC,SC,,,,,,16.71,0.0,0.0,0.0,0.0,0.0,0.0,0
309,['Charles A Warfield'],MD,MD,['Charles Warfield'],,,,,604.44,199.39999,0.0,0.0,0.0,0.0,199.39999,1
310,['Charles Beatty'],MD,MD,,,,,,1205.94,0.0,0.0,0.0,0.0,0.0,0.0,0
311,['Charles Bensell'],PA,PA,['Charles Bensell'],,['Charles Bensell'],,,1800.0,144.48611400000001,0.0,20.0,0.0,0.0,164.48611400000001,2
312,['Charles Biddle'],PA,PA,,,,,,4380.09,0.0,0.0,0.0,0.0,0.0,0.0,0
313,['Charles Carroll of Carrolton '],MD,MD,,,,,,1670.98,0.0,0.0,0.0,0.0,0.0,0.0,0
314,['Charles Chauncey'],MA,NH,['Charles Chauncey'],['Charles Chauncey'],,,,461.12,123.91111,5016.680513,0.0,0.0,0.0,5140.591623,2
315,['Charles Chilton'],MD,MD,['Charles Chilton'],['Charles Chilton'],,,,412.97,196.35,0.0,0.0,0.0,0.0,196.35,2
316,['Charles Coteaworth  Pinckney'],SC,SC,,,,,,3903.01,0.0,0.0,0.0,0.0,0.0,0.0,0
317,['Charles Desel'],SC,SC,,,,,,111.69,0.0,0.0,0.0,0.0,0.0,0.0,0
318,['Charles Dyer'],RI,RI,,,,,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0
319,['Charles Eldridge'],CT,CT,,,['Charles Eldidge'],['Charles Eldidge'],,16.96,0.0,0.0,11.255555555555556,11.255555555555556,0.0,22.511111111111113,2
320,['Charles Gilchrist'],PA,PA,,,,,,646.08,0.0,0.0,0.0,0.0,0.0,0.0,0
321,['Charles Handy'],RI,RI,,,,,,1852.84,0.0,0.0,0.0,0.0,0.0,0.0,0
322,['Charles Lee'],VA,MD,['Charles Lee'],['Charles Lee'],,,"['Charles Lee', 'Charles Jr. Lee']",248.88,0.0,79.46665999999999,0.0,0.0,80.0,159.46666,3
323,['Charles Lining'],SC,SC,,,,,,3658.53,0.0,0.0,0.0,0.0,0.0,0.0,0
324,['Charles Lippitt'],RI,RI,,,,,,3225.83,0.0,0.0,0.0,0.0,0.0,0.0,0
325,['Charles McCubbin'],MD,MD,,,,,,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0
326,['Charles Olney'],RI,RI,,,,,,385.42,0.0,0.0,0.0,0.0,0.0,0.0,0
327,['Charles Pettit'],PA,PA,['Charles Pettit'],,,,,6445.13,7741.420960000001,0.0,0.0,0.0,0.0,7741.420960000001,1
328,['Charles Phelps'],CT,CT,['Charles Phelps'],['Charles Phelps'],['Charles Phelps'],['Charles Phelps'],,1244.0,329.3112,806.969336,10.0,10.0,0.0,1156.280536,4
329,['Charles Pryor'],PA,PA,['Charles Pryor'],,,,,8325.21,3419.74021,0.0,0.0,0.0,0.0,3419.74021,1
330,['Charles Sheldon'],MA,CT,,,['Charles Sheldon'],['Charles Sheldon'],['Charles Seldon'],117.47,0.0,0.0,0.0,107.56666666666666,0.0,107.56666666666666,3
331,['Charles Snowden'],SC,GA,,,,,,41.562200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0
332,"['Charles Stuart', 'James McCulloch']",MD,MD,,['James McCulloch'],,,,8121.73,0.0,77.62360999999999,0.0,0.0,0.0,77.62360999999999,1
333,['Charles Thomson'],PA,PA,['Charles Thompson'],,,,,4836.66,926.89446,0.0,0.0,0.0,0.0,926.89446,1
334,['Charles Wadsworth'],CT,CT,,,,,,1234.4,0.0,0.0,0.0,0.0,0.0,0.0,0
335,['Charles Wallace'],MD,MD,['Charles Wallace'],,,,['Charles Wallace'],4740.17,517.0555800000001,0.0,0.0,0.0,5.3,522.35558,2
336,['Charles Warham'],SC,SC,,,,,,40.26,0.0,0.0,0.0,0.0,0.0,0.0,0
337,['Charles Wilstach'],PA,PA,,,,,,62.05,0.0,0.0,0.0,0.0,0.0,0.0,0
338,['Charles Young'],PA,PA,['Charles Young'],['Charles Young'],['Charles Young'],['Charles Young'],,1259.91,115.0,25.241670000000003,618.7666666666667,621.7666666666667,0.0,1380.7750033333332,4
339,['Chris Burden'],RI,RI,,,,,,63.92,0.0,0.0,0.0,0.0,0.0,0.0,0
340,['Christ Leffingwell'],CT,CT,,,,,,1964.15,0.0,0.0,0.0,0.0,0.0,0.0,0
341,['Christian Betz'],PA,PA,['Christian Betz'],,,,,1596.99,901.3833999999999,0.0,0.0,0.0,0.0,901.3833999999999,1
342,['Christian Derrick'],PA,PA,,,,,,359.8,0.0,0.0,0.0,0.0,0.0,0.0,0
343,['Christian Lybrant'],PA,MD,,['Christian Lybrant'],,,,237.01,0.0,0.0,0.0,0.0,0.0,0.0,1
344,['Christian Petrie'],PA,PA,['Christian Petrie'],,['Christian Petrie'],,,1490.82,1490.8332999999998,0.0,15.0,0.0,0.0,1505.8332999999998,2
345,['Christian Ruth'],PA,PA,['Christian Ruth'],,['Christian Ruth'],,,767.44,376.2666,0.0,59.077777777777776,0.0,0.0,435.34437777777777,2
346,['Christiana Daubuz'],GB,SC,,,,,,327.39,0.0,0.0,0.0,0.0,0.0,0.0,0
347,['Christina Pechin'],PA,PA,,,,,,112.07,0.0,0.0,0.0,0.0,0.0,0.0,0
348,['Christopher Champlin'],RI,RI,,,,,,164.3,0.0,0.0,0.0,0.0,0.0,0.0,0
349,['Christopher Lash'],PA,PA,['Christopher Lash'],,['Christopher Lash'],,,137.7,47.016659999999995,0.0,137.7,0.0,0.0,184.71666,2
350,['Christopher Leffingwell'],CT,CT,['Christopher Leffingwell'],,['Christopher Leffingwell'],['Christopher Leffingwell'],,3416.12,10765.412680000001,0.0,1.2555555555555555,1.2555555555555555,0.0,10767.923791111112,3
351,['Christopher Lentz'],PA,PA,,,,,,110.9,0.0,0.0,0.0,0.0,0.0,0.0,0
352,['Christopher Lippitt'],RI,RI,,,,,,1793.53,0.0,0.0,0.0,0.0,0.0,0.0,0
353,['Christopher Marshall'],PA,PA,['Christopher Marshall'],,,,,33402.96,6558.99719,0.0,0.0,0.0,0.0,6558.99719,1
354,['Christopher Mason'],MA,RI,,,,,,102.51,0.0,0.0,0.0,0.0,0.0,0.0,0
355,['Christopher Richmond'],MD,MD,,,,,,2963.21,0.0,0.0,0.0,0.0,0.0,0.0,0
356,['Christopher Toppan'],NH,NH,,,,,,6247.04,0.0,0.0,0.0,0.0,0.0,0.0,0
357,['Christopher Weiser'],PA,PA,,,,,,13.46,0.0,0.0,0.0,0.0,0.0,0.0,0
358,['Christopher White'],RI,RI,,,,,,158.12,0.0,0.0,0.0,0.0,0.0,0.0,0
359,"['Clark transferred', 'Nightingale transferred']",RI,RI,,,,,,495.83,0.0,0.0,0.0,0.0,0.0,0.0,0
360,['Clarke Brown'],RI,RI,,,,,,249.2,0.0,0.0,0.0,0.0,0.0,0.0,0
361,['Clement Biddle'],PA,PA,['Clement Biddle'],,['Clement Biddle'],,,48095.95,2927.5152900000003,0.0,21.0,0.0,0.0,2948.5152900000003,2
362,['Comfort Peck'],MA,RI,,,,,,215.16,0.0,0.0,0.0,0.0,0.0,0.0,0
363,['Comfort Sage'],CT,CT,,,,,,917.11,0.0,0.0,0.0,0.0,0.0,0.0,0
364,['Comfrot Clock'],CT,CT,,,,,,1076.4,0.0,0.0,0.0,0.0,0.0,0.0,0
365,['Conrad Doll'],MD,MD,,,,,,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0
366,['Conrad Grosh'],MD,MD,['Conrad Grosh'],,,,,94.03,94.05000000000001,0.0,0.0,0.0,0.0,94.05000000000001,1
367,['Conrad Phillip'],PA,PA,['Conrad Phillips'],,,,,12.09,31.39583,0.0,0.0,0.0,0.0,31.39583,1
368,['Conrad Stinger'],PA,PA,['Conrad Stinger'],,,,,212.48,159.69718,0.0,0.0,0.0,0.0,159.69718,1
369,['Constant Storrs'],NH,CT,,['Constant Storrs'],,,,103.08,0.0,0.0,0.0,0.0,0.0,0.0,1
370,['Constant Tabor'],RI,RI,,,,,,949.91,0.0,0.0,0.0,0.0,0.0,0.0,0
371,['Cornelius Barnes'],PA,PA,,,['Cornelius Barnes'],,,65.23,0.0,0.0,1.2444444444444445,0.0,0.0,1.2444444444444445,1
372,['Cornelius Comegys'],PA,SC,,,,,,960.93,0.0,0.0,0.0,0.0,0.0,0.0,0
373,['Cristopher Ellery'],RI,RI,,,,,,3966.71,0.0,0.0,0.0,0.0,0.0,0.0,0
374,['Cumberland Dugan'],MD,MD,['Cumberland Dugan'],['Cumberland Dugan'],,,,6704.81,715.1388599999998,495.26668,0.0,0.0,0.0,1210.4055399999997,2
375,['Cyril Carpenter'],RI,RI,,,,,,187.06,0.0,0.0,0.0,0.0,0.0,0.0,0
376,"['Dan Boardman', 'E Boardman']",CT,CT,,,,,,20.28,0.0,0.0,0.0,0.0,0.0,0.0,0
377,"['Dan Boardman', 'Elijah Boardman']",CT,CT,,,,['Elijah Boardman'],,1133.17,0.0,0.0,0.0,223.45555555555555,0.0,223.45555555555555,1
378,['Dan Hill'],CT,CT,,,,,,315.02,0.0,0.0,0.0,0.0,0.0,0.0,0
379,['Daniel  DeSaussure'],SC,SC,,,,,,1060.85,0.0,0.0,0.0,0.0,0.0,0.0,0
380,['Daniel Abbott'],CT,CT,['Daniel Abbott'],,,,,1000.0,96.075,0.0,0.0,0.0,0.0,96.075,1
381,['Daniel Abel'],CT,CT,['Daniel Abel'],,,,,57.36,57.375,0.0,0.0,0.0,0.0,57.375,1
382,['Daniel Beede'],NH,NH,,,,,,307.76,0.0,0.0,0.0,0.0,0.0,0.0,0
383,['Daniel Benezett'],PA,PA,['Daniel Benezett'],,,,,17295.6,730.9164,0.0,0.0,0.0,0.0,730.9164,1
384,['Daniel Bennett'],CT,CT,['Daniel Bennett'],['Daniel Bennett'],,,['Daniel Bennet'],56.77,268.03610000000003,117.58333999999999,0.0,0.0,10.04,395.6594400000001,3
385,"['Daniel Boardman', 'Elijah Boardman']",CT,CT,,,,['Elijah Boardman'],,242.82,0.0,0.0,0.0,223.45555555555555,0.0,223.45555555555555,1
386,['Daniel Boyd'],MD,MD,,,,,,295.55,0.0,0.0,0.0,0.0,0.0,0.0,0
387,['Daniel Braeutigam'],PA,PA,,,,,,1174.61,0.0,0.0,0.0,0.0,0.0,0.0,0
388,['Daniel Brown'],CT,CT,['Daniel Brown'],['Daniel Brown'],,['Daniel Brown'],['Daniel Brown'],5176.08,235.07916999999998,246.63887999999997,0.0,156.77777777777777,307.93,946.4258277777778,4
389,['Daniel Cannon'],SC,SC,,,,,,271.83,0.0,0.0,0.0,0.0,0.0,0.0,0
390,['Daniel Carroll Brent'],VA,MD,,,,,,1551.18,0.0,0.0,0.0,0.0,0.0,0.0,0
391,['Daniel Clarke'],MD,MD,['Daniel Clarke'],['Daniel Clark'],,['Daniel Clark'],['Daniel Clarke'],240.0,274.08753,142.78472,0.0,1.2444444444444445,84.02,502.13669444444446,4
392,['Daniel Cornog'],PA,PA,,,,,,2798.17,0.0,0.0,0.0,0.0,0.0,0.0,0
393,['Daniel Delozier'],MD,MD,,,,,,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0
394,['Daniel Dulany'],MD,MD,,,,,,350.55,0.0,0.0,0.0,0.0,0.0,0.0,0
395,['Daniel Edgerton'],CT,CT,,,,,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0
396,['Daniel Emerson'],NH,NH,['Daniel Emerson'],,,,,425.73,267.6,0.0,0.0,0.0,0.0,267.6,1
397,['Daniel Farnum'],NH,NH,,,,,,233.97,0.0,0.0,0.0,0.0,0.0,0.0,0
398,['Daniel Foot'],CT,CT,['Daniel Foot'],,,,,138.2,120.2083,0.0,0.0,0.0,0.0,120.2083,1
399,['Daniel Gilman'],MA,NH,,['Daniel Gilman'],,['Daniel Gilman'],,858.3,0.0,0.0,0.0,30.0,0.0,30.0,2
400,['Daniel Grattan'],SC,SC,,,,,,169.02,0.0,0.0,0.0,0.0,0.0,0.0,0
401,['Daniel Hall'],SC,SC,,,,,,184.94,0.0,0.0,0.0,0.0,0.0,0.0,0
402,['Daniel Hartung'],PA,PA,,,,,,4660.77,0.0,0.0,0.0,0.0,0.0,0.0,0
403,['Daniel Hine'],CT,CT,['Daniel Hine'],,,,,22.17,54.79583,0.0,0.0,0.0,0.0,54.79583,1
404,['Daniel Jenifer'],MD,MD,,,,['Daniel Jenifer Adams'],,3973.33,0.0,0.0,0.0,409.7,0.0,409.7,1
405,['Daniel Jones'],CT,CT,,['Daniel Jones'],,['Daniel Jones'],['Daniel Jones'],72.6,0.0,3087.4902400000005,0.0,42.5,5.86,3135.8502400000007,3
406,['Daniel L Coit'],CT,CT,,,['Daniel Coit'],['Daniel Coit'],,2442.55,0.0,0.0,27.022222222222222,27.022222222222222,0.0,54.044444444444444,2
407,['Daniel Latham'],SC,SC,,,,,,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0
408,['Daniel Lefavour'],RI,RI,,,,,,316.98,0.0,0.0,0.0,0.0,0.0,0.0,0
409,['Daniel Linsley'],CT,CT,"['Daniel Lindsley', 'Daniel Linsly']",,,,"['Daniel Linsey', 'Daniel Linsley']",184.52,154.04441,0.0,0.0,0.0,65.86,219.90440999999998,2
410,['Daniel Livermore'],NH,NH,,,,,['Daniel Livermore'],2760.0,0.0,0.0,0.0,0.0,3333.25,3333.25,1
411,['Daniel Ludlow'],NY,CT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
412,['Daniel Lyman'],RI,RI,,,,,,998.2,0.0,0.0,0.0,0.0,0.0,0.0,0
413,['Daniel Marsh'],MA,NH,,['Daniel Marsh'],,['Daniel Marsh'],['Daniel Marsh'],800.0,0.0,1995.55559,0.0,11626.133333333333,126.05,13747.738923333332,3
414,['Daniel Martin'],RI,RI,,,,,,49.18,0.0,0.0,0.0,0.0,0.0,0.0,0
415,['Daniel Miller'],CT,CT,['Daniel Miller'],,,,['Daniel Miller'],600.0,600.0,0.0,0.0,0.0,7.89,607.89,2
416,['Daniel Minor'],CT,CT,['Daniel Minor'],,,,,35.81,35.826388,0.0,0.0,0.0,0.0,35.826388,1
417,['Daniel Newcomb'],NH,NH,,['Daniel Newcomb'],,,,159.67,0.0,300.0,0.0,0.0,0.0,300.0,1
418,['Daniel Paine'],NY,CT,,,,,,833.79,0.0,0.0,0.0,0.0,0.0,0.0,0
419,['Daniel Penfield'],NY,SC,,,,,,61.63,0.0,0.0,0.0,0.0,0.0,0.0,0
420,['Daniel Pitkin'],CT,CT,,,,,,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0
421,['Daniel Read'],MA,RI,,,,,,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0
422,"['Daniel Rhodes', 'Thomas Lloyd Halsey']",RI,RI,,,,,,476.97,0.0,0.0,0.0,0.0,0.0,0.0,0
423,['Daniel Skinner'],CT,CT,,,,,,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0
424,['Daniel Smith'],SC,SC,,,,,,954.17,0.0,0.0,0.0,0.0,0.0,0.0,0
425,['Daniel Snyder'],PA,PA,,['Daniel Snyder'],"['Daniel Snyder', 'Daniel Snyer']",,,10.0,0.0,24.6875,122.13333333333334,0.0,0.0,146.82083333333333,2
426,['Daniel Stilwell'],RI,RI,,,,,,228.53,0.0,0.0,0.0,0.0,0.0,0.0,0
427,['Daniel Sunderlin'],RI,RI,,,,,,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0
428,['Daniel Talcott'],CT,CT,,,,,,193.26,0.0,0.0,0.0,0.0,0.0,0.0,0
429,['Daniel Tefft'],RI,RI,,,,,,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0
430,['Daniel Tillinghast'],RI,RI,,,,,,3865.2,0.0,0.0,0.0,0.0,0.0,0.0,0
431,['Daniel Titus'],CT,CT,,,,,,28.49,0.0,0.0,0.0,0.0,0.0,0.0,0
432,['Daniel Tucker'],SC,SC,,,,,,1974.99,0.0,0.0,0.0,0.0,0.0,0.0,0
433,['Daniel W Cose'],PA,GA,,,,,,16.488599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0
434,['Daniel Waldo'],MA,CT,['Daniel Waldo'],,,,,4292.81,0.0,0.0,0.0,0.0,0.0,0.0,1
435,['Daniel Watrous'],CT,CT,,,,,['Daniel Waterous'],418.47,0.0,0.0,0.0,0.0,8.1,8.1,1
436,['Daniel Wescott'],RI,RI,,,,,,272.7,0.0,0.0,0.0,0.0,0.0,0.0,0
437,['Daniel Whitney'],RI,RI,,,,,,992.13,0.0,0.0,0.0,0.0,0.0,0.0,0
438,['Daniel William Coxe'],PA,SC,['William Coxe'],,,,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1
439,['David Alexander'],SC,SC,,,,,,49.99,0.0,0.0,0.0,0.0,0.0,0.0,0
440,['David Austin'],CT,CT,['David Austin'],,['David Austin'],['David Austin'],,10059.17,8762.4251,0.0,84.27777777777777,84.27777777777777,0.0,8930.980655555555,3
441,['David Beecher'],CT,CT,,,,,,437.37,0.0,0.0,0.0,0.0,0.0,0.0,0
442,['David Bolles'],CT,CT,,,,,,235.13,0.0,0.0,0.0,0.0,0.0,0.0,0
443,['David Booth'],CT,CT,['David Booth'],,['David Booth'],['David Booth'],['David Boothe'],467.72,240.38334,0.0,72.41111111111111,72.41111111111111,53.3,438.50556222222224,4
444,['David Brown'],CT,RI,,,,['David Brown'],['David Brown'],18.33,0.0,0.0,0.0,469.1333333333333,137.19,606.3233333333333,2
